Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p017,D02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,NIC1667,1,,,
p017,E02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,PB420,1,,,
p017,F02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,ED3102,1,,,
p017,A03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,ECA2666,1,,,
p017,B03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,JU3237,1,,,
p017,C03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,VX34,1,,,
p017,D03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,NIC1667,1,,,
p017,E03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,PB420,1,,,
p017,F03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,ED3102,1,,,
p017,A04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,ECA2666,1,,,
p017,B04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,JU3237,1,,,
p017,C04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,VX34,1,,,
p017,D04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,NIC1667,1,,,
p017,E04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,PB420,1,,,
p017,F04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,ED3102,1,,,
p017,A05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,ECA2666,1,,,
p017,B05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,JU3237,1,,,
p017,C05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,VX34,1,,,
p017,D05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,NIC1667,1,,,
p017,E05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,PB420,1,,,
p017,F05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,ED3102,1,,,
p017,A06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,ECA2666,1,,,
p017,B06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,JU3237,1,,,
p017,C06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,VX34,1,,,
p017,D06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,NIC1667,1,,,
p017,E06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,PB420,1,,,
p017,F06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,ED3102,1,,,
p017,A07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,ECA2666,1,,,
p017,B07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,JU3237,1,,,
p017,C07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,VX34,1,,,
p017,D07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,NIC1667,1,,,
p017,E07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,PB420,1,,,
p017,F07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,ED3102,1,,,
p017,A08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,ECA2666,1,,,
p017,B08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,JU3237,1,,,
p017,C08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,VX34,1,,,
p017,D08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,NIC1667,1,,,
p017,E08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,PB420,1,,,
p017,F08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,ED3102,1,,,
p017,A09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,ECA2666,1,,,
p017,B09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,JU3237,1,,,
p017,C09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,VX34,1,,,
p017,D09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,NIC1667,1,,,
p017,E09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,PB420,1,,,
p017,F09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,ED3102,1,,,
p017,A10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,ECA2666,1,,,
p017,B10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,JU3237,1,,,
p017,C10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,VX34,1,,,
p017,D10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,NIC1667,1,,,
p017,E10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,PB420,1,,,
p017,F10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,ED3102,1,,,
p017,A11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,ECA2666,1,,,
p017,B11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,JU3237,1,,,
p017,C11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,VX34,1,,,
p017,D11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,NIC1667,1,,,
p017,E11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,PB420,1,,,
p017,F11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,ED3102,1,,,
p017,A12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,ECA2666,1,,,
p017,B12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,JU3237,1,,,
p017,C12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,VX34,1,,,
p017,D12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,NIC1667,1,,,
p017,E12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,PB420,1,,,
p017,F12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,ED3102,1,,,
p018,A01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,ECA2666,1,,,
p018,B01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,JU3237,1,,,
p018,C01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,VX34,1,,,
p018,D01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,NIC1667,1,,,
p018,E01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,PB420,1,,,
p018,F01,48h,10,15hHB101,DMSO,1,Pyrantel,0,,,ED3102,1,,,
p018,A02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,ECA2666,1,,,
p018,B02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,JU3237,1,,,
p018,C02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,VX34,1,,,
p018,D02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,NIC1667,1,,,
p018,E02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,PB420,1,,,
p018,F02,48h,10,15hHB101,DMSO,1,Pyrantel,0.292,,,ED3102,1,,,
p018,A03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,ECA2666,1,,,
p018,B03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,JU3237,1,,,
p018,C03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,VX34,1,,,
p018,D03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,NIC1667,1,,,
p018,E03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,PB420,1,,,
p018,F03,48h,10,15hHB101,DMSO,1,Pyrantel,0.585,,,ED3102,1,,,
p018,A04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,ECA2666,1,,,
p018,B04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,JU3237,1,,,
p018,C04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,VX34,1,,,
p018,D04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,NIC1667,1,,,
p018,E04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,PB420,1,,,
p018,F04,48h,10,15hHB101,DMSO,1,Pyrantel,1.17,,,ED3102,1,,,
p018,A05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,ECA2666,1,,,
p018,B05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,JU3237,1,,,
p018,C05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,VX34,1,,,
p018,D05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,NIC1667,1,,,
p018,E05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,PB420,1,,,
p018,F05,48h,10,15hHB101,DMSO,1,Pyrantel,2.34,,,ED3102,1,,,
p018,A06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,ECA2666,1,,,
p018,B06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,JU3237,1,,,
p018,C06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,VX34,1,,,
p018,D06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,NIC1667,1,,,
p018,E06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,PB420,1,,,
p018,F06,48h,10,15hHB101,DMSO,1,Pyrantel,4.68,,,ED3102,1,,,
p018,A07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,ECA2666,1,,,
p018,B07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,JU3237,1,,,
p018,C07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,VX34,1,,,
p018,D07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,NIC1667,1,,,
p018,E07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,PB420,1,,,
p018,F07,48h,10,15hHB101,DMSO,1,Pyrantel,9.375,,,ED3102,1,,,
p018,A08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,ECA2666,1,,,
p018,B08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,JU3237,1,,,
p018,C08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,VX34,1,,,
p018,D08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,NIC1667,1,,,
p018,E08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,PB420,1,,,
p018,F08,48h,10,15hHB101,DMSO,1,Pyrantel,18.75,,,ED3102,1,,,
p018,A09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,ECA2666,1,,,
p018,B09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,JU3237,1,,,
p018,C09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,VX34,1,,,
p018,D09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,NIC1667,1,,,
p018,E09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,PB420,1,,,
p018,F09,48h,10,15hHB101,DMSO,1,Pyrantel,37.5,,,ED3102,1,,,
p018,A10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,ECA2666,1,,,
p018,B10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,JU3237,1,,,
p018,C10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,VX34,1,,,
p018,D10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,NIC1667,1,,,
p018,E10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,PB420,1,,,
p018,F10,48h,10,15hHB101,DMSO,1,Pyrantel,75,,,ED3102,1,,,
p018,A11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,ECA2666,1,,,
p018,B11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,JU3237,1,,,
p018,C11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,VX34,1,,,
p018,D11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,NIC1667,1,,,
p018,E11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,PB420,1,,,
p018,F11,48h,10,15hHB101,DMSO,1,Pyrantel,150,,,ED3102,1,,,
p018,A12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,ECA2666,1,,,
p018,B12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,JU3237,1,,,
p018,C12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,VX34,1,,,
p018,D12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,NIC1667,1,,,
p018,E12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,PB420,1,,,
p018,F12,48h,10,15hHB101,DMSO,1,Pyrantel,300,,,ED3102,1,,,
